FarmId,FarmArea,Location,Crop,PlantingDate,Temperature,Precipitation,AvgTempRequiredMin,AvgTempRequiredMax,PrecipitationMin,PrecipitationMax,OptimalTempMidpoint,OptimalPrecipMidpoint,TempDeviation,PrecipDeviation,NormalizedTempDeviation,NormalizedPrecipDeviation,OverallRiskScore
5044,2501.520114,Kansas,Soybean,5/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
5045,699.248716,Kansas,Wheat,11/1/2020,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
5046,2787.68202,California,Grapes,4/1/2022,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
5047,1004.998185,Iowa,Corn,5/1/2019,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
5048,1895.683914,California,Grapes,4/1/2017,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
5049,4762.94001,Kansas,Corn,4/1/2014,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
5050,2979.573821,Kansas,Wheat,11/1/2018,50,40,70,75,200,250,72.5,225,22.5,185,63.38028169,25.18720218,44.28374193
5051,1896.384975,California,Almonds,10/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
5052,709.2491053,Kansas,Wheat,10/1/2019,65,60,70,75,200,250,72.5,225,7.5,165,21.12676056,22.4642614,21.79551098
5053,2657.949018,California,Grapes,3/1/2021,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
5054,1645.182661,California,Grapes,2/1/2013,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
5055,4700.559315,Kansas,Corn,5/1/2016,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
5056,3168.819919,California,Grapes,3/1/2021,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
5057,4428.350094,California,Grapes,4/1/2017,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
5058,4875.688393,California,Grapes,2/1/2019,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
5059,3492.016069,California,Almonds,10/1/2019,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
5060,4916.100519,California,Grapes,2/1/2022,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
5061,4777.945485,Iowa,Soybean,6/1/2017,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
5062,609.8132939,Kansas,Corn,5/1/2013,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
5063,4678.480368,California,Grapes,4/1/2017,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
5064,4918.804335,Iowa,Corn,4/1/2013,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
5065,1277.232735,Iowa,Soybean,5/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
5066,693.8216445,Kansas,Corn,5/1/2014,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
5067,4269.690073,California,Grapes,3/1/2022,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
5068,3241.914189,Kansas,Corn,4/1/2016,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
5069,4029.118285,Kansas,Soybean,5/1/2019,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
5070,737.3162503,Kansas,Corn,6/1/2017,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
5071,2228.410496,Iowa,Corn,5/1/2018,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
5072,3066.651833,Kansas,Wheat,5/1/2021,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
5073,1600.41657,Kansas,Soybean,6/1/2015,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
5074,2668.64094,Kansas,Wheat,5/1/2018,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
5075,537.2093393,California,Grapes,3/1/2022,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
5076,4725.409271,California,Grapes,2/1/2014,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
5077,2759.428588,Kansas,Soybean,6/1/2014,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
5078,1883.518343,Kansas,Soybean,5/1/2015,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
5079,2470.249378,Kansas,Corn,5/1/2018,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
5080,4946.346345,California,Almonds,11/1/2014,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
5081,2665.503501,California,Almonds,11/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
5082,322.8940654,Iowa,Soybean,6/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
5083,2543.239615,Iowa,Corn,5/1/2013,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
5084,1981.782373,California,Grapes,2/1/2015,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
5085,4265.293426,Iowa,Soybean,5/1/2014,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
5086,1128.187626,Iowa,Corn,4/1/2014,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
5087,3650.641329,Iowa,Corn,4/1/2017,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
5088,3356.109037,California,Almonds,10/1/2018,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
5089,349.1570699,Iowa,Soybean,5/1/2019,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
5090,3937.289394,Kansas,Corn,6/1/2016,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
5091,4681.384494,Iowa,Corn,5/1/2015,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
5092,1041.393948,Iowa,Corn,4/1/2015,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
5093,2601.503637,California,Grapes,2/1/2021,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
5094,3885.334033,California,Almonds,10/1/2018,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
5095,1774.053153,California,Almonds,10/1/2016,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
5096,4352.845458,Kansas,Soybean,5/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
5097,127.1298663,Kansas,Soybean,6/1/2015,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
5098,875.3986422,Iowa,Corn,6/1/2014,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
5099,3790.369435,Kansas,Corn,4/1/2014,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
5100,1594.21144,California,Grapes,3/1/2018,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
5101,2445.825997,California,Grapes,4/1/2015,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
5102,4584.72039,Iowa,Corn,4/1/2017,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
5103,4400.041573,Iowa,Corn,6/1/2018,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
5104,2634.338286,Kansas,Corn,5/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
5105,1973.02902,Kansas,Wheat,4/1/2022,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
5106,2764.318822,California,Almonds,10/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
5107,1757.644378,Iowa,Corn,5/1/2019,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
5108,4255.015884,Kansas,Wheat,9/1/2019,75,75,70,75,200,250,72.5,225,2.5,150,7.042253521,20.42205582,13.73215467
5109,2917.731305,California,Almonds,11/1/2017,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
5110,2275.717613,Iowa,Corn,5/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
5111,4541.805072,Kansas,Corn,5/1/2013,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
5112,1102.279221,California,Almonds,11/1/2018,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
5113,1589.268684,Iowa,Corn,6/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
5114,4481.371241,Kansas,Soybean,5/1/2019,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
5115,3198.149277,Iowa,Corn,5/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
5116,1512.199091,Kansas,Corn,5/1/2019,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
5117,4648.821292,California,Grapes,4/1/2014,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
5118,4903.913472,Kansas,Wheat,5/1/2020,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
5119,4181.583447,Iowa,Soybean,5/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
5120,2977.539154,Kansas,Corn,6/1/2017,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
5121,4651.279736,Kansas,Wheat,11/1/2013,50,40,70,75,200,250,72.5,225,22.5,185,63.38028169,25.18720218,44.28374193
5122,1715.469181,Iowa,Corn,6/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
5123,4494.755547,Kansas,Corn,4/1/2014,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
5124,93.28874494,Kansas,Soybean,6/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
5125,1123.708212,Kansas,Corn,6/1/2015,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
5126,3600.057847,California,Almonds,11/1/2013,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
5127,3641.310139,Kansas,Wheat,4/1/2015,60,75,70,75,200,250,72.5,225,12.5,150,35.21126761,20.42205582,27.81666171
5128,1084.439746,Kansas,Wheat,5/1/2019,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
5129,333.6578874,Iowa,Corn,6/1/2014,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
5130,4012.078182,Iowa,Soybean,6/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
5131,2630.083434,Kansas,Wheat,4/1/2019,60,75,70,75,200,250,72.5,225,12.5,150,35.21126761,20.42205582,27.81666171
5132,3063.223467,Iowa,Soybean,6/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
5133,2720.022897,Iowa,Soybean,5/1/2018,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
5134,1658.756322,Kansas,Wheat,10/1/2020,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
5135,1420.778745,Kansas,Soybean,5/1/2018,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
5136,2018.44552,Kansas,Soybean,6/1/2019,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
5137,3525.960868,California,Grapes,3/1/2022,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
5138,3525.791557,California,Grapes,3/1/2020,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
5139,1847.631349,Iowa,Soybean,6/1/2013,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
5140,824.1543432,Iowa,Corn,4/1/2019,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
5141,1611.217457,Kansas,Soybean,5/1/2016,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
5142,2180.951316,Iowa,Corn,6/1/2019,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
5143,3255.098,Kansas,Wheat,5/1/2021,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
5144,180.4667533,Kansas,Wheat,5/1/2021,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
5145,4710.939612,Kansas,Wheat,4/1/2018,60,75,70,75,200,250,72.5,225,12.5,150,35.21126761,20.42205582,27.81666171
5146,1993.489938,California,Grapes,2/1/2020,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
5147,2248.107432,Kansas,Corn,4/1/2014,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
5148,2136.301774,California,Grapes,2/1/2013,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
5149,913.6311211,Kansas,Wheat,4/1/2014,60,75,70,75,200,250,72.5,225,12.5,150,35.21126761,20.42205582,27.81666171
5150,931.9229628,Iowa,Corn,4/1/2019,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
5151,3397.374342,Kansas,Soybean,5/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
5152,2437.300837,Kansas,Soybean,5/1/2019,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
5153,1778.077585,Kansas,Corn,5/1/2017,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
5154,4528.887652,Kansas,Wheat,5/1/2021,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
5155,3483.822932,Kansas,Wheat,10/1/2013,65,60,70,75,200,250,72.5,225,7.5,165,21.12676056,22.4642614,21.79551098
5156,3310.538034,Kansas,Wheat,5/1/2014,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
5157,1003.626989,California,Grapes,2/1/2018,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
5158,3728.692286,California,Grapes,3/1/2013,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
5159,2556.612388,Iowa,Soybean,6/1/2016,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
5160,4765.862487,Iowa,Soybean,6/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
5161,374.0686377,Kansas,Corn,6/1/2019,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
5162,3123.741956,California,Almonds,10/1/2014,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
5163,495.1752531,Kansas,Wheat,4/1/2015,60,75,70,75,200,250,72.5,225,12.5,150,35.21126761,20.42205582,27.81666171
5164,4252.538384,Iowa,Corn,6/1/2014,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
5165,1027.455995,Iowa,Corn,5/1/2017,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
5166,2760.018915,Iowa,Soybean,6/1/2015,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
5167,3151.556088,Kansas,Wheat,10/1/2020,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
5168,1385.545876,California,Almonds,10/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
5169,2956.537471,Kansas,Corn,4/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
5170,1003.40206,Kansas,Corn,6/1/2018,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
5171,4869.815138,California,Grapes,2/1/2021,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
5172,97.80801446,California,Grapes,4/1/2013,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
5173,3778.476306,Kansas,Soybean,6/1/2019,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
5174,815.1482882,Kansas,Corn,4/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
5175,4221.655704,Iowa,Corn,5/1/2015,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
5176,4312.403822,California,Almonds,11/1/2018,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
5177,2107.102711,California,Grapes,2/1/2013,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
5178,1418.73489,Kansas,Soybean,6/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
5179,3562.579428,Kansas,Wheat,5/1/2019,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
5180,4862.7149,California,Almonds,11/1/2013,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
5181,4930.190477,Iowa,Corn,6/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
5182,2159.244557,Kansas,Soybean,6/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
5183,990.6814273,California,Almonds,10/1/2019,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
5184,915.1677109,Iowa,Soybean,6/1/2017,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
5185,2626.593115,Kansas,Soybean,6/1/2016,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
5186,4066.831336,California,Almonds,11/1/2017,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
5187,3653.868748,California,Grapes,3/1/2013,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
5188,4260.46089,California,Almonds,11/1/2018,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
5189,2401.96328,California,Almonds,10/1/2015,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
5190,3600.284673,Iowa,Soybean,5/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
5191,4734.224843,California,Grapes,2/1/2022,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
5192,941.2074351,Kansas,Wheat,11/1/2014,50,40,70,75,200,250,72.5,225,22.5,185,63.38028169,25.18720218,44.28374193
5193,3452.687404,Kansas,Wheat,5/1/2020,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
5194,3214.164521,California,Grapes,2/1/2015,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
5195,1748.725832,Kansas,Corn,5/1/2018,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
5196,2445.32458,California,Grapes,2/1/2017,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
5197,162.6859924,Iowa,Corn,5/1/2016,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
5198,1873.786084,Kansas,Soybean,5/1/2015,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
5199,2105.778706,Iowa,Corn,6/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
5200,678.1999939,Iowa,Corn,4/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
5201,1250.020556,California,Almonds,11/1/2018,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
5202,1493.665876,Kansas,Soybean,6/1/2019,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
5203,2060.131558,Kansas,Wheat,10/1/2016,65,60,70,75,200,250,72.5,225,7.5,165,21.12676056,22.4642614,21.79551098
5204,2243.875479,Iowa,Soybean,5/1/2019,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
5205,4713.528135,Iowa,Corn,5/1/2016,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
5206,78.31716657,Iowa,Corn,4/1/2019,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
5207,362.1976173,Kansas,Soybean,5/1/2013,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
5208,3896.118887,Kansas,Wheat,11/1/2018,50,40,70,75,200,250,72.5,225,22.5,185,63.38028169,25.18720218,44.28374193
5209,2212.718024,Kansas,Corn,6/1/2015,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
5210,3538.259533,California,Grapes,2/1/2013,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
5211,1559.664094,Kansas,Soybean,6/1/2018,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
5212,1852.311226,California,Grapes,2/1/2021,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
5213,1138.589408,Iowa,Soybean,5/1/2017,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
5214,2823.566682,Kansas,Wheat,5/1/2021,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
